STD PET CSV
CTSL,HDR_XT,DVALTIME,XA32S19,YA32S19,ZA32S19,XVELS15,YVELS15,ZVELS15,LAT,LONG,TRKQ,TRRKQ,MUTRK,LR,TT,LTN,CGTN,ID,CATE,CSOURCE,RPRTCTSL,RPRTPU,RSOURCE,TRKST,CEPN,CECUID,ONAME,SNAME,M1,M2,M3,M4,Altitude,Size,Geometry,File Type,Special Point Type,Platform,Activity,Spec Type,STN
900,64221.000,64221.000,-5.785593,-9.343820,4.737783,0.118868,-0.031851,0.000000,36.540000,-74.583000,7,0,0,0,0,0,0,3,1,0,0,0,0,1,0,0,CAP 1,TSPI,0,0,0,0,9510.271667,0,WGSLLA,PETARC,0,0,0,0,0
900,64232.000,64232.000,-4.462239,-9.649135,4.879957,0.118771,-0.029613,0.000000,36.535000,-74.556000,7,0,0,0,0,0,0,3,1,0,0,0,0,1,0,0,CAP 1,TSPI,0,0,0,0,9792.409000,0,WGSLLA,PETARC,0,0,0,0,0
900,64242.000,64242.000,-3.334780,-10.014569,4.986793,0.110430,-0.049167,0.000000,36.529000,-74.533000,7,0,0,0,0,0,0,3,1,0,0,0,0,1,0,0,CAP 1,TSPI,0,0,0,0,10005.634330,0,WGSLLA,PETARC,0,0,0,0,0
900,64247.000,64247.000,-2.991606,-10.136318,5.027133,0.111645,-0.040635,0.000000,36.527000,-74.526000,0,0,0,0,0,0,0,3,1,0,0,0,0,1,0,0,CAP 1,TSPI,0,0,0,0,10086.399330,0,WGSLLA,PETARC,0,0,0,0,0
900,64257.000,64257.000,-2.108885,-10.318737,4.972346,0.119389,-0.010445,0.000000,36.524000,-74.508000,0,0,0,0,0,0,0,3,1,0,0,0,0,1,0,0,CAP 1,TSPI,0,0,0,0,9976.612333,0,WGSLLA,PETARC,0,0,0,0,0
900,64262.000,64262.000,-1.029932,-10.440339,4.919736,0.122496,-0.004278,0.000000,36.522000,-74.486000,7,0,0,0,0,0,0,3,1,0,0,0,0,1,0,0,CAP 1,TSPI,0,0,0,0,9871.150000,0,WGSLLA,PETARC,0,0,0,0,0
900,64272.000,64272.000,-0.245220,-10.379788,4.934076,0.119500,0.018927,0.000000,36.523000,-74.470000,0,0,0,0,0,0,0,3,1,0,0,0,0,1,0,0,CAP 1,TSPI,0,0,0,0,9899.181667,0,WGSLLA,PETARC,0,0,0,0,0
900,64285.000,64285.000,1.471035,-9.469076,4.938021,0.079095,0.084819,0.000000,36.538000,-74.435000,5,0,0,0,0,0,0,3,1,0,0,0,0,1,0,0,CAP 1,TSPI,0,0,0,0,9902.469667,0,WGSLLA,PETARC,0,0,0,0,0
900,64305.000,64305.000,2.646758,-7.586729,4.880040,0.033110,0.101903,0.000000,36.569000,-74.411000,7,0,0,0,0,0,0,3,1,0,0,0,0,1,0,0,CAP 1,TSPI,0,0,0,0,9778.651667,0,WGSLLA,PETARC,0,0,0,0,0
900,64309.000,64309.000,2.793551,-7.161760,4.885132,0.034440,0.100021,0.000000,36.576000,-74.408000,5,0,0,0,0,0,0,3,1,0,0,0,0,1,0,0,CAP 1,TSPI,0,0,0,0,9787.258667,0,WGSLLA,PETARC,0,0,0,0,0
900,64324.000,64324.000,3.331709,-5.765394,4.929238,0.037443,0.092675,0.000000,36.599000,-74.397000,5,0,0,0,0,0,0,3,1,0,0,0,0,1,0,0,CAP 1,TSPI,0,0,0,0,9871.219000,0,WGSLLA,PETARC,0,0,0,0,0
900,64334.000,64334.000,3.771889,-4.793853,4.928648,0.046337,0.087146,0.000000,36.615000,-74.388000,5,0,0,0,0,0,0,3,1,0,0,0,0,1,0,0,CAP 1,TSPI,0,0,0,0,9867.978667,0,WGSLLA,PETARC,0,0,0,0,0
900,64340.000,64340.000,4.065377,-4.308000,4.924648,0.055314,0.082006,0.000000,36.623000,-74.382000,5,0,0,0,0,0,0,3,1,0,0,0,0,1,0,0,CAP 1,TSPI,0,0,0,0,9859.363667,0,WGSLLA,PETARC,0,0,0,0,0
900,64349.000,64349.000,4.652416,-3.579045,4.920978,0.067685,0.072583,0.000000,36.635000,-74.370000,7,0,0,0,0,0,0,3,1,0,0,0,0,1,0,0,CAP 1,TSPI,0,0,0,0,9851.833000,0,WGSLLA,PETARC,0,0,0,0,0
900,64355.000,64355.000,4.994819,-3.214478,4.907944,0.067239,0.072105,0.000000,36.641000,-74.363000,5,0,0,0,0,0,0,3,1,0,0,0,0,1,0,0,CAP 1,TSPI,0,0,0,0,9825.998000,0,WGSLLA,PETARC,0,0,0,0,0
900,64365.000,64365.000,5.483938,-2.728328,4.906554,0.065277,0.072497,0.000000,36.649000,-74.353000,0,0,0,0,0,0,0,3,1,0,0,0,0,1,0,0,CAP 1,TSPI,0,0,0,0,9823.851333,0,WGSLLA,PETARC,0,0,0,0,0
900,64370.000,64370.000,6.021759,-2.120663,4.905559,0.065715,0.070470,0.000000,36.659000,-74.342000,5,0,0,0,0,0,0,3,1,0,0,0,0,1,0,0,CAP 1,TSPI,0,0,0,0,9822.782333,0,WGSLLA,PETARC,0,0,0,0,0
900,64380.000,64380.000,6.412737,-1.634536,4.895976,0.049559,0.079311,0.000000,36.667000,-74.334000,0,0,0,0,0,0,0,3,1,0,0,0,0,1,0,0,CAP 1,TSPI,0,0,0,0,9804.482000,0,WGSLLA,PETARC,0,0,0,0,0
900,64426.000,64426.000,5.331183,2.066710,4.640149,-0.086366,0.029738,0.000000,36.728000,-74.356000,5,0,0,0,0,0,0,3,1,0,0,0,0,1,0,0,CAP 1,TSPI,0,0,0,0,9289.656667,0,WGSLLA,PETARC,0,0,0,0,0
900,64431.000,64431.000,4.890834,2.187608,4.616482,-0.089772,0.019082,0.000000,36.730000,-74.365000,5,0,0,0,0,0,0,3,1,0,0,0,0,1,0,0,CAP 1,TSPI,0,0,0,0,9241.182667,0,WGSLLA,PETARC,0,0,0,0,0
900,64441.000,64441.000,4.108260,2.247560,4.627658,-0.092196,0.004832,0.000000,36.731000,-74.381000,0,0,0,0,0,0,0,3,1,0,0,0,0,1,0,0,CAP 1,TSPI,0,0,0,0,9261.597000,0,WGSLLA,PETARC,0,0,0,0,0
900,64456.000,64456.000,2.543292,2.125071,4.652335,-0.096370,-0.010129,0.000000,36.729000,-74.413000,7,0,0,0,0,0,0,3,1,0,0,0,0,1,0,0,CAP 1,TSPI,0,0,0,0,9307.820000,0,WGSLLA,PETARC,0,0,0,0,0
900,64457.000,64457.000,2.494363,2.125029,4.625990,-0.096695,-0.010163,0.000000,36.729000,-74.414000,5,0,0,0,0,0,0,3,1,0,0,0,0,1,0,0,CAP 1,TSPI,0,0,0,0,9255.059667,0,WGSLLA,PETARC,0,0,0,0,0
900,64472.000,64472.000,0.978217,2.003096,4.662849,-0.100002,-0.010511,0.000000,36.727000,-74.445000,7,0,0,0,0,0,0,3,1,0,0,0,0,1,0,0,CAP 1,TSPI,0,0,0,0,9327.127333,0,WGSLLA,PETARC,0,0,0,0,0
900,64490.000,64490.000,-0.831531,1.760286,4.676436,-0.098721,-0.012121,0.000000,36.723000,-74.482000,7,0,0,0,0,0,0,3,1,0,0,0,0,1,0,0,CAP 1,TSPI,0,0,0,0,9353.962000,0,WGSLLA,PETARC,0,0,0,0,0
900,64491.000,64491.000,-0.929359,1.760306,4.678024,-0.098755,-0.010380,0.000000,36.723000,-74.484000,7,0,0,0,0,0,0,3,1,0,0,0,0,1,0,0,CAP 1,TSPI,0,0,0,0,9357.186333,0,WGSLLA,PETARC,0,0,0,0,0
900,64507.000,64507.000,-2.494697,1.578789,4.685393,-0.097725,-0.010271,0.000000,36.720000,-74.516000,7,0,0,0,0,0,0,3,1,0,0,0,0,1,0,0,CAP 1,TSPI,0,0,0,0,9373.283000,0,WGSLLA,PETARC,0,0,0,0,0
900,64529.000,64529.000,-4.696094,1.398389,4.693408,-0.097347,-0.008517,0.000000,36.717000,-74.561000,5,0,0,0,0,0,0,3,1,0,0,0,0,1,0,0,CAP 1,TSPI,0,0,0,0,9393.686000,0,WGSLLA,PETARC,0,0,0,0,0
900,64571.000,64571.000,-7.977273,-0.782280,4.680645,-0.021089,-0.108495,0.000000,36.681000,-74.628000,7,0,0,0,0,0,0,3,1,0,0,0,0,1,0,0,CAP 1,TSPI,0,0,0,0,9379.666333,0,WGSLLA,PETARC,0,0,0,0,0
900,64589.000,64589.000,-7.539803,-2.725254,4.620916,0.063969,-0.094838,0.000000,36.649000,-74.619000,7,0,0,0,0,0,0,3,1,0,0,0,0,1,0,0,CAP 1,TSPI,0,0,0,0,9260.229000,0,WGSLLA,PETARC,0,0,0,0,0
900,64591.000,64591.000,-7.491053,-2.846730,4.628463,0.068681,-0.091143,0.000000,36.647000,-74.618000,7,0,0,0,0,0,0,3,1,0,0,0,0,1,0,0,CAP 1,TSPI,0,0,0,0,9275.308333,0,WGSLLA,PETARC,0,0,0,0,0
900,64604.000,64604.000,-6.317211,-3.758888,4.628867,0.101840,-0.043229,0.000000,36.632000,-74.594000,5,0,0,0,0,0,0,3,1,0,0,0,0,1,0,0,CAP 1,TSPI,0,0,0,0,9273.215333,0,WGSLLA,PETARC,0,0,0,0,0
900,64653.000,64653.000,-1.077522,-4.370081,4.724226,0.107336,-0.009391,0.000000,36.622000,-74.487000,5,0,0,0,0,0,0,3,1,0,0,0,0,1,0,0,CAP 1,TSPI,0,0,0,0,9454.281000,0,WGSLLA,PETARC,0,0,0,0,0
900,64669.000,64669.000,0.391840,-4.491621,4.753861,0.107321,-0.007505,0.000000,36.620000,-74.457000,0,0,0,0,0,0,0,3,1,0,0,0,0,1,0,0,CAP 1,TSPI,0,0,0,0,9513.574000,0,WGSLLA,PETARC,0,0,0,0,0
900,64677.000,64677.000,1.616362,-4.552065,4.759923,0.108408,-0.007581,0.000000,36.619000,-74.432000,5,0,0,0,0,0,0,3,1,0,0,0,0,1,0,0,CAP 1,TSPI,0,0,0,0,9526.557667,0,WGSLLA,PETARC,0,0,0,0,0
900,64761.000,64761.000,10.875335,-5.207477,4.777700,0.113092,-0.009894,0.000000,36.608000,-74.243000,5,0,0,0,0,0,0,3,1,0,0,0,0,99,0,0,CAP 1,TSPI,0,0,0,0,9597.031667,0,WGSLLA,PETARC,0,0,0,0,0
900,64810.000,64810.000,16.164208,-4.706635,4.733865,0.073259,0.073259,0.000000,36.616000,-74.135000,5,0,0,0,0,0,0,3,1,0,0,0,0,1,0,0,CAP 1,TSPI,0,0,0,0,9548.832667,0,WGSLLA,PETARC,0,0,0,0,0
900,64825.000,64825.000,16.795836,-3.308332,4.702345,0.006763,0.096719,0.000000,36.639000,-74.122000,3,0,0,0,0,0,0,3,1,0,0,0,0,1,0,0,CAP 1,TSPI,0,0,0,0,9488.522000,0,WGSLLA,PETARC,0,0,0,0,0
900,64841.000,64841.000,16.399367,-1.913700,4.735927,-0.053955,0.077055,0.000000,36.662000,-74.130000,7,0,0,0,0,0,0,3,1,0,0,0,0,1,0,0,CAP 1,TSPI,0,0,0,0,9549.824000,0,WGSLLA,PETARC,0,0,0,0,0
901,63010.000,63010.000,-1.761771,-0.424561,4.795496,0.103947,-0.044123,0.000000,36.687000,-74.501000,0,0,0,0,0,0,0,3,1,0,0,0,0,99,0,0,CAP 2,TSPI,0,0,0,0,9591.930667,0,WGSLLA,PETARC,0,0,0,0,0
901,63019.000,63019.000,-0.636265,-0.910445,4.817895,0.104752,-0.042322,0.000000,36.679000,-74.478000,7,0,0,0,0,0,0,3,1,0,0,0,0,1,0,0,CAP 2,TSPI,0,0,0,0,9636.145000,0,WGSLLA,PETARC,0,0,0,0,0
901,63029.000,63029.000,0.538426,-1.274666,4.855516,0.107573,-0.032888,0.000000,36.673000,-74.454000,5,0,0,0,0,0,0,3,1,0,0,0,0,1,0,0,CAP 2,TSPI,0,0,0,0,9711.583333,0,WGSLLA,PETARC,0,0,0,0,0
901,63034.000,63034.000,0.978983,-1.395997,4.864000,0.106516,-0.034609,0.000000,36.671000,-74.445000,5,0,0,0,0,0,0,3,1,0,0,0,0,1,0,0,CAP 2,TSPI,0,0,0,0,9728.836000,0,WGSLLA,PETARC,0,0,0,0,0
901,63049.000,63049.000,2.594637,-1.941702,4.902260,0.106205,-0.034508,0.000000,36.662000,-74.412000,7,0,0,0,0,0,0,3,1,0,0,0,0,1,0,0,CAP 2,TSPI,0,0,0,0,9807.530667,0,WGSLLA,PETARC,0,0,0,0,0
901,63052.000,63052.000,2.937405,-2.062904,4.906775,0.106101,-0.034474,0.000000,36.660000,-74.405000,7,0,0,0,0,0,0,3,1,0,0,0,0,1,0,0,CAP 2,TSPI,0,0,0,0,9817.243333,0,WGSLLA,PETARC,0,0,0,0,0
901,63064.000,63064.000,4.210600,-2.426134,4.900432,0.109032,-0.033334,0.000000,36.654000,-74.379000,7,0,0,0,0,0,0,3,1,0,0,0,0,1,0,0,CAP 2,TSPI,0,0,0,0,9807.628333,0,WGSLLA,PETARC,0,0,0,0,0
901,63076.000,63076.000,5.533039,-2.849668,4.902615,0.110092,-0.035771,0.000000,36.647000,-74.352000,7,0,0,0,0,0,0,3,1,0,0,0,0,1,0,0,CAP 2,TSPI,0,0,0,0,9816.322000,0,WGSLLA,PETARC,0,0,0,0,0
901,63079.000,63079.000,5.875954,-2.970657,4.907348,0.110752,-0.033860,0.000000,36.645000,-74.345000,7,0,0,0,0,0,0,3,1,0,0,0,0,1,0,0,CAP 2,TSPI,0,0,0,0,9827.109667,0,WGSLLA,PETARC,0,0,0,0,0
901,63094.000,63094.000,7.590390,-3.332415,4.918303,0.114138,-0.014014,0.000000,36.639000,-74.310000,7,0,0,0,0,0,0,3,1,0,0,0,0,1,0,0,CAP 2,TSPI,0,0,0,0,9856.280000,0,WGSLLA,PETARC,0,0,0,0,0
901,63109.000,63109.000,9.255719,-3.511524,4.908777,0.112765,-0.019883,0.000000,36.636000,-74.276000,7,0,0,0,0,0,0,3,1,0,0,0,0,1,0,0,CAP 2,TSPI,0,0,0,0,9845.603000,0,WGSLLA,PETARC,0,0,0,0,0
901,63124.000,63124.000,10.873401,-4.357720,4.789090,0.088058,-0.088058,0.000000,36.622000,-74.243000,7,0,0,0,0,0,0,3,1,0,0,0,0,1,0,0,CAP 2,TSPI,0,0,0,0,9617.459000,0,WGSLLA,PETARC,0,0,0,0,0
901,63148.000,63148.000,11.810846,-7.147472,4.732513,-0.014984,-0.122036,0.000000,36.576000,-74.224000,5,0,0,0,0,0,0,3,1,0,0,0,0,1,0,0,CAP 2,TSPI,0,0,0,0,9519.628000,0,WGSLLA,PETARC,0,0,0,0,0
901,63167.000,63167.000,10.835092,-9.092058,4.707449,-0.086505,-0.072586,0.000000,36.544000,-74.244000,5,0,0,0,0,0,0,3,1,0,0,0,0,1,0,0,CAP 2,TSPI,0,0,0,0,9472.270000,0,WGSLLA,PETARC,0,0,0,0,0
901,63173.000,63173.000,10.247597,-9.457590,4.722233,-0.096391,-0.049114,0.000000,36.538000,-74.256000,5,0,0,0,0,0,0,3,1,0,0,0,0,1,0,0,CAP 2,TSPI,0,0,0,0,9500.247333,0,WGSLLA,PETARC,0,0,0,0,0
901,63185.000,63185.000,9.071432,-9.763493,4.726226,-0.099829,-0.001743,0.000000,36.533000,-74.280000,5,0,0,0,0,0,0,3,1,0,0,0,0,1,0,0,CAP 2,TSPI,0,0,0,0,9503.426333,0,WGSLLA,PETARC,0,0,0,0,0
901,63188.000,63188.000,8.777265,-9.764096,4.743117,-0.098020,0.005137,0.000000,36.533000,-74.286000,5,0,0,0,0,0,0,3,1,0,0,0,0,1,0,0,CAP 2,TSPI,0,0,0,0,9535.711333,0,WGSLLA,PETARC,0,0,0,0,0
901,63200.000,63200.000,7.600258,-9.644786,4.758019,-0.098161,0.008588,0.000000,36.535000,-74.310000,5,0,0,0,0,0,0,3,1,0,0,0,0,1,0,0,CAP 2,TSPI,0,0,0,0,9559.334000,0,WGSLLA,PETARC,0,0,0,0,0
901,63216.000,63216.000,6.227357,-9.646878,4.787071,-0.098894,-0.006915,0.000000,36.535000,-74.338000,0,0,0,0,0,0,0,3,1,0,0,0,0,1,0,0,CAP 2,TSPI,0,0,0,0,9612.020667,0,WGSLLA,PETARC,0,0,0,0,0
901,63219.000,63219.000,5.688092,-9.708325,4.811491,-0.098095,-0.003426,0.000000,36.534000,-74.349000,3,0,0,0,0,0,0,3,1,0,0,0,0,1,0,0,CAP 2,TSPI,0,0,0,0,9659.366000,0,WGSLLA,PETARC,0,0,0,0,0
901,63233.000,63233.000,4.315106,-9.709785,4.813418,-0.097322,0.001699,0.000000,36.534000,-74.377000,3,0,0,0,0,0,0,3,1,0,0,0,0,1,0,0,CAP 2,TSPI,0,0,0,0,9659.299000,0,WGSLLA,PETARC,0,0,0,0,0
901,63248.000,63248.000,2.893055,-9.650209,4.826316,-0.097915,0.006847,0.000000,36.535000,-74.406000,3,0,0,0,0,0,0,3,1,0,0,0,0,1,0,0,CAP 2,TSPI,0,0,0,0,9681.832667,0,WGSLLA,PETARC,0,0,0,0,0
901,63264.000,63264.000,1.323921,-9.529622,4.865774,-0.099818,0.006980,0.000000,36.537000,-74.438000,5,0,0,0,0,0,0,3,1,0,0,0,0,1,0,0,CAP 2,TSPI,0,0,0,0,9758.190333,0,WGSLLA,PETARC,0,0,0,0,0
901,63268.000,63268.000,0.882601,-9.469014,4.861223,-0.100308,0.007014,0.000000,36.538000,-74.447000,7,0,0,0,0,0,0,3,1,0,0,0,0,1,0,0,CAP 2,TSPI,0,0,0,0,9748.477667,0,WGSLLA,PETARC,0,0,0,0,0
901,63279.000,63279.000,-0.147099,-9.408421,4.870619,-0.100056,0.010516,0.000000,36.539000,-74.468000,7,0,0,0,0,0,0,3,1,0,0,0,0,1,0,0,CAP 2,TSPI,0,0,0,0,9766.724000,0,WGSLLA,PETARC,0,0,0,0,0
901,63283.000,63283.000,-0.588388,-9.347695,4.873417,-0.095221,0.029112,0.000000,36.540000,-74.477000,7,0,0,0,0,0,0,3,1,0,0,0,0,1,0,0,CAP 2,TSPI,0,0,0,0,9772.084000,0,WGSLLA,PETARC,0,0,0,0,0
901,63299.000,63299.000,-1.715857,-8.618989,4.856585,-0.066745,0.069117,0.000000,36.552000,-74.500000,0,0,0,0,0,0,0,3,1,0,0,0,0,1,0,0,CAP 2,TSPI,0,0,0,0,9735.395000,0,WGSLLA,PETARC,0,0,0,0,0
901,63303.000,63303.000,-2.107802,-8.072521,4.847979,-0.035687,0.088329,0.000000,36.561000,-74.508000,7,0,0,0,0,0,0,3,1,0,0,0,0,1,0,0,CAP 2,TSPI,0,0,0,0,9715.987000,0,WGSLLA,PETARC,0,0,0,0,0
901,63315.000,63315.000,-2.156387,-7.161967,4.823014,0.020498,0.096436,0.000000,36.576000,-74.509000,0,0,0,0,0,0,0,3,1,0,0,0,0,1,0,0,CAP 2,TSPI,0,0,0,0,9662.122000,0,WGSLLA,PETARC,0,0,0,0,0
901,63323.000,63323.000,-1.665958,-6.372851,4.694536,0.081651,0.073519,0.000000,36.589000,-74.499000,5,0,0,0,0,0,0,3,1,0,0,0,0,1,0,0,CAP 2,TSPI,0,0,0,0,9401.557333,0,WGSLLA,PETARC,0,0,0,0,0
901,63335.000,63335.000,-0.342936,-5.765993,4.587257,0.117570,0.027143,0.000000,36.599000,-74.472000,5,0,0,0,0,0,0,3,1,0,0,0,0,1,0,0,CAP 2,TSPI,0,0,0,0,9184.118333,0,WGSLLA,PETARC,0,0,0,0,0
901,63338.000,63338.000,-0.048990,-5.705281,4.569077,0.119677,0.023263,0.000000,36.600000,-74.466000,7,0,0,0,0,0,0,3,1,0,0,0,0,1,0,0,CAP 2,TSPI,0,0,0,0,9147.524000,0,WGSLLA,PETARC,0,0,0,0,0
901,63353.000,63353.000,1.812693,-5.705130,4.689242,0.118032,-0.010326,0.000000,36.600000,-74.428000,7,0,0,0,0,0,0,3,1,0,0,0,0,1,0,0,CAP 2,TSPI,0,0,0,0,9388.792667,0,WGSLLA,PETARC,0,0,0,0,0
901,63366.000,63366.000,3.380594,-5.825791,4.769208,0.118847,-0.010398,0.000000,36.598000,-74.396000,5,0,0,0,0,0,0,3,1,0,0,0,0,1,0,0,CAP 2,TSPI,0,0,0,0,9551.453333,0,WGSLLA,PETARC,0,0,0,0,0
901,63368.000,63368.000,3.527548,-5.825637,4.741611,0.118701,-0.012476,0.000000,36.598000,-74.393000,7,0,0,0,0,0,0,3,1,0,0,0,0,1,0,0,CAP 2,TSPI,0,0,0,0,9496.550333,0,WGSLLA,PETARC,0,0,0,0,0
901,63383.000,63383.000,5.291587,-6.006142,4.779503,0.116262,-0.012220,0.000000,36.595000,-74.357000,5,0,0,0,0,0,0,3,1,0,0,0,0,1,0,0,CAP 2,TSPI,0,0,0,0,9577.397667,0,WGSLLA,PETARC,0,0,0,0,0
901,63386.000,63386.000,5.683706,-6.066464,4.826167,0.114895,-0.014107,0.000000,36.594000,-74.349000,5,0,0,0,0,0,0,3,1,0,0,0,0,1,0,0,CAP 2,TSPI,0,0,0,0,9672.165667,0,WGSLLA,PETARC,0,0,0,0,0
901,63398.000,63398.000,7.006869,-6.246740,4.805179,0.111555,-0.015678,0.000000,36.591000,-74.322000,5,0,0,0,0,0,0,3,1,0,0,0,0,1,0,0,CAP 2,TSPI,0,0,0,0,9635.631667,0,WGSLLA,PETARC,0,0,0,0,0
901,63402.000,63402.000,7.153896,-6.246544,4.819421,0.111433,-0.013682,0.000000,36.591000,-74.319000,0,0,0,0,0,0,0,3,1,0,0,0,0,1,0,0,CAP 2,TSPI,0,0,0,0,9664.710000,0,WGSLLA,PETARC,0,0,0,0,0
901,63413.000,63413.000,8.722320,-6.486689,4.816002,0.108047,-0.015185,0.000000,36.587000,-74.287000,5,0,0,0,0,0,0,3,1,0,0,0,0,1,0,0,CAP 2,TSPI,0,0,0,0,9665.874000,0,WGSLLA,PETARC,0,0,0,0,0
901,63428.000,63428.000,10.290743,-6.665593,4.802290,0.105619,-0.014844,0.000000,36.584000,-74.255000,5,0,0,0,0,0,0,3,1,0,0,0,0,1,0,0,CAP 2,TSPI,0,0,0,0,9647.656000,0,WGSLLA,PETARC,0,0,0,0,0
901,63445.000,63445.000,12.104569,-6.964719,4.774412,0.104215,-0.014647,0.000000,36.579000,-74.218000,5,0,0,0,0,0,0,3,1,0,0,0,0,1,0,0,CAP 2,TSPI,0,0,0,0,9604.691000,0,WGSLLA,PETARC,0,0,0,0,0
901,63461.000,63461.000,13.526260,-7.142932,4.767264,0.101907,-0.008916,0.000000,36.576000,-74.189000,0,0,0,0,0,0,0,3,1,0,0,0,0,1,0,0,CAP 2,TSPI,0,0,0,0,9601.540667,0,WGSLLA,PETARC,0,0,0,0,0
901,63474.000,63474.000,14.945747,-6.713569,4.671390,0.075137,0.060845,0.000000,36.583000,-74.160000,7,0,0,0,0,0,0,3,1,0,0,0,0,1,0,0,CAP 2,TSPI,0,0,0,0,9419.640333,0,WGSLLA,PETARC,0,0,0,0,0
901,63476.000,63476.000,15.043266,-6.591822,4.648596,0.070032,0.065306,0.000000,36.585000,-74.158000,5,0,0,0,0,0,0,3,1,0,0,0,0,1,0,0,CAP 2,TSPI,0,0,0,0,9374.423333,0,WGSLLA,PETARC,0,0,0,0,0
901,63491.000,63491.000,15.774168,-5.375491,4.640468,0.026881,0.087924,0.000000,36.605000,-74.143000,7,0,0,0,0,0,0,3,1,0,0,0,0,1,0,0,CAP 2,TSPI,0,0,0,0,9360.419667,0,WGSLLA,PETARC,0,0,0,0,0
901,63491.000,63491.000,15.725910,-5.618407,4.622000,0.034666,0.085803,0.000000,36.601000,-74.144000,0,0,0,0,0,0,0,3,1,0,0,0,0,1,0,0,CAP 2,TSPI,0,0,0,0,9323.818333,0,WGSLLA,PETARC,0,0,0,0,0
901,63506.000,63506.000,15.818317,-4.039934,4.566150,-0.022164,0.088893,0.000000,36.627000,-74.142000,3,0,0,0,0,0,0,3,1,0,0,0,0,1,0,0,CAP 2,TSPI,0,0,0,0,9208.565000,0,WGSLLA,PETARC,0,0,0,0,0
901,63507.000,63507.000,15.818641,-4.100660,4.592457,-0.020609,0.089266,0.000000,36.626000,-74.142000,0,0,0,0,0,0,0,3,1,0,0,0,0,1,0,0,CAP 2,TSPI,0,0,0,0,9261.323667,0,WGSLLA,PETARC,0,0,0,0,0
901,63522.000,63522.000,15.031101,-2.889318,4.579344,-0.076223,0.051413,0.000000,36.646000,-74.158000,7,0,0,0,0,0,0,3,1,0,0,0,0,1,0,0,CAP 2,TSPI,0,0,0,0,9225.710667,0,WGSLLA,PETARC,0,0,0,0,0
901,63537.000,63537.000,13.609923,-2.408107,4.609713,-0.097184,0.008502,0.000000,36.654000,-74.187000,7,0,0,0,0,0,0,3,1,0,0,0,0,1,0,0,CAP 2,TSPI,0,0,0,0,9274.073000,0,WGSLLA,PETARC,0,0,0,0,0
901,63541.000,63541.000,13.316128,-2.408939,4.595763,-0.098318,0.000000,0.000000,36.654000,-74.193000,3,0,0,0,0,0,0,3,1,0,0,0,0,1,0,0,CAP 2,TSPI,0,0,0,0,9243.912000,0,WGSLLA,PETARC,0,0,0,0,0
901,63552.000,63552.000,12.239305,-2.411912,4.659424,-0.099456,-0.003473,0.000000,36.654000,-74.215000,7,0,0,0,0,0,0,3,1,0,0,0,0,1,0,0,CAP 2,TSPI,0,0,0,0,9363.367000,0,WGSLLA,PETARC,0,0,0,0,0
901,63556.000,63556.000,11.798771,-2.473721,4.638813,-0.099641,-0.012234,0.000000,36.653000,-74.224000,3,0,0,0,0,0,0,3,1,0,0,0,0,1,0,0,CAP 2,TSPI,0,0,0,0,9319.203333,0,WGSLLA,PETARC,0,0,0,0,0
901,63567.000,63567.000,10.722377,-2.719116,4.678680,-0.098729,-0.024616,0.000000,36.649000,-74.246000,7,0,0,0,0,0,0,3,1,0,0,0,0,1,0,0,CAP 2,TSPI,0,0,0,0,9392.370667,0,WGSLLA,PETARC,0,0,0,0,0
901,63595.000,63595.000,7.932520,-3.210261,4.716328,-0.100714,-0.015952,0.000000,36.641000,-74.303000,1,0,0,0,0,0,0,3,1,0,0,0,0,1,0,0,CAP 2,TSPI,0,0,0,0,9453.620000,0,WGSLLA,PETARC,0,0,0,0,0
901,63604.000,63604.000,6.953447,-3.333241,4.752728,-0.101799,-0.008906,0.000000,36.639000,-74.323000,7,0,0,0,0,0,0,3,1,0,0,0,0,1,0,0,CAP 2,TSPI,0,0,0,0,9522.481333,0,WGSLLA,PETARC,0,0,0,0,0
901,63619.000,63619.000,5.680462,-3.456369,4.775333,-0.101939,-0.007128,0.000000,36.637000,-74.349000,0,0,0,0,0,0,0,3,1,0,0,0,0,1,0,0,CAP 2,TSPI,0,0,0,0,9563.333000,0,WGSLLA,PETARC,0,0,0,0,0
901,63634.000,63634.000,3.917681,-3.579583,4.793736,-0.101177,-0.007075,0.000000,36.635000,-74.385000,7,0,0,0,0,0,0,3,1,0,0,0,0,1,0,0,CAP 2,TSPI,0,0,0,0,9595.549667,0,WGSLLA,PETARC,0,0,0,0,0
901,63653.000,63653.000,1.909923,-3.702232,4.801692,-0.102598,-0.016250,0.000000,36.633000,-74.426000,7,0,0,0,0,0,0,3,1,0,0,0,0,1,0,0,CAP 2,TSPI,0,0,0,0,9608.373000,0,WGSLLA,PETARC,0,0,0,0,0
901,63674.000,63674.000,0.048969,-3.277771,4.844037,-0.052724,0.078166,0.000000,36.640000,-74.464000,7,0,0,0,0,0,0,3,1,0,0,0,0,1,0,0,CAP 2,TSPI,0,0,0,0,9691.166667,0,WGSLLA,PETARC,0,0,0,0,0
901,63690.000,63690.000,0.097901,-2.063563,4.470809,0.068596,0.084709,0.000000,36.660000,-74.463000,0,0,0,0,0,0,0,3,1,0,0,0,0,1,0,0,CAP 2,TSPI,0,0,0,0,8942.846667,0,WGSLLA,PETARC,0,0,0,0,0
