CTSL,HDR_XT,DVALTIME,XA32S19,YA32S19,ZA32S19,XVELS15,YVELS15,ZVELS15,LAT,LONG,TRKQ,TRRKQ,MUTRK,LR,TT,STN,CGTN,ID,CATE,CSOURCE,RPRTCTSL,RPRTPU,RSOURCE,TRKST,CEPN,CECUID,ONAME,SNAME,M1,M2,M3,M4,Altitude,Size
73,63451.416,63450.691,66.140743,-10.095737,4.221483,0.106660,-0.015960,-0.006130,36.596099,-74.211488,9,10,0,0,0,7110,0,3,1,13,73,7110,0,1,0,0,CAP 1,Unit A,70,6110,3501,5,9723.449258,1,WGSLLA,PETARC
73,63451.417,63450.691,66.140743,-10.095737,4.221483,0.106660,-0.015960,-0.006130,36.596099,-74.211488,9,10,0,0,0,7110,1172,3,1,6,73,7110,0,1,0,0,CAP 1,Unit A,70,6110,3501,5,9723.449258,1,WGSLLA,PETARC
73,63676.444,63676.245,53.601269,-8.623678,4.373318,-0.039180,-0.105260,-0.004820,36.623055,-74.461341,9,10,0,0,0,7110,1172,3,1,6,73,7110,0,1,0,0,CAP 1,Unit A,70,7110,3501,5,9589.738555,1,WGSLLA,PETARC
73,63676.511,63676.245,53.601269,-8.623678,4.373318,-0.039180,-0.105260,-0.004820,36.623055,-74.461341,9,10,0,0,0,7110,1172,3,1,6,73,7110,0,1,0,0,CAP 1,Unit A,70,7110,3501,5,9589.738555,1,WGSLLA,PETARC
73,63676.512,63676.245,53.601269,-8.623678,4.373318,-0.039180,-0.105260,-0.004820,36.623055,-74.461341,9,10,0,0,0,7110,1172,3,1,6,73,7110,0,1,0,0,CAP 1,Unit A,70,7110,3501,5,9589.738555,1,WGSLLA,PETARC
73,63677.491,63677.231,53.590317,-8.750771,4.379215,-0.034330,-0.109160,-0.003050,36.620936,-74.461566,9,10,0,0,0,7110,1172,3,1,6,73,7110,0,1,0,0,CAP 1,Unit A,70,7110,3501,5,9601.829738,1,WGSLLA,PETARC
73,63678.312,63678.215,53.583397,-8.878679,4.387020,-0.029630,-0.112610,-0.001250,36.618863,-74.461739,9,10,0,0,0,7110,1172,3,1,6,73,7110,0,1,0,0,CAP 1,Unit A,70,7110,3501,5,9617.873535,1,WGSLLA,PETARC
73,63679.359,63679.200,53.584091,-9.001467,4.393679,-0.024410,-0.114590,0.000060,36.616872,-74.461856,9,10,0,0,0,7110,1172,3,1,6,73,7110,0,1,0,0,CAP 1,Unit A,70,7110,3501,5,9631.841893,1,WGSLLA,PETARC
73,63680.430,63680.183,53.593479,-9.112068,4.394699,-0.018620,-0.114290,0.000210,36.615051,-74.461660,9,10,0,0,0,7110,1172,3,1,6,73,7110,0,1,0,0,CAP 1,Unit A,70,7110,3501,5,9634.744921,1,WGSLLA,PETARC
73,63681.267,63680.183,53.593479,-9.112068,4.394699,-0.018620,-0.114290,0.000210,36.615051,-74.461660,9,10,0,0,0,7110,1172,3,1,6,73,7110,0,1,0,0,CAP 1,Unit A,70,7110,3501,5,9634.744921,1,WGSLLA,PETARC
73,63681.481,63681.176,53.608044,-9.231794,4.398212,-0.012600,-0.115360,0.000790,36.613078,-74.461392,9,10,0,0,0,7110,1172,3,1,6,73,7110,0,1,0,0,CAP 1,Unit A,70,7110,3501,5,9642.847533,1,WGSLLA,PETARC
73,63681.905,63681.176,53.608044,-9.231794,4.398212,-0.012600,-0.115360,0.000790,36.613078,-74.461352,9,10,0,0,0,7110,1172,3,1,6,73,7110,0,1,0,0,CAP 1,Unit A,70,7110,3501,5,9642.847533,1,WGSLLA,PETARC
